AlphaBetaAgent,2,capsuleClassic,164.14285714285714,0.0021939308176272656
AlphaBetaAgent,2,contestClassic,1227.5714285714287,0.0034194933567555977
AlphaBetaAgent,2,mediumClassic,1833.0,0.0034014334788945748
AlphaBetaAgent,2,minimaxClassic,-67.28571428571429,0.001694276299275143
AlphaBetaAgent,2,openClassic,823.1428571428571,0.0076033661255877445
AlphaBetaAgent,2,originalClassic,2040.0,0.003576583388101989
AlphaBetaAgent,2,smallClassic,1412.0,0.004334648152006053
AlphaBetaAgent,2,testClassic,537.1428571428571,0.004063980579376221
AlphaBetaAgent,2,trappedClassic,-501.0,0.0005536079406738281
AlphaBetaAgent,2,trickyClassic,1363.0,0.0058872454192519155
AlphaBetaAgent,3,capsuleClassic,833.2857142857143,0.00655292443369833
AlphaBetaAgent,3,contestClassic,1638.2857142857142,0.010508470477062907
AlphaBetaAgent,3,mediumClassic,1554.2857142857142,0.012123210306112476
AlphaBetaAgent,3,minimaxClassic,365.0,0.004095631379347581
AlphaBetaAgent,3,openClassic,1112.142857142857,0.05145745185508973
AlphaBetaAgent,3,originalClassic,2059.5714285714284,0.010628291034512414
AlphaBetaAgent,3,smallClassic,974.1428571428571,0.015229569982231706
AlphaBetaAgent,3,testClassic,551.4285714285714,0.01500872015953064
AlphaBetaAgent,3,trappedClassic,-501.0,0.0005359309060232979
AlphaBetaAgent,3,trickyClassic,1510.0,0.024857675564117745
AlphaBetaAgent,4,capsuleClassic,984.0,0.0171478641159991
AlphaBetaAgent,4,contestClassic,1775.7142857142858,0.03716757141541098
AlphaBetaAgent,4,mediumClassic,1787.142857142857,0.0329026836487982
AlphaBetaAgent,4,minimaxClassic,369.7142857142857,0.007114728291829427
AlphaBetaAgent,4,openClassic,1129.857142857143,0.26439854615677916
AlphaBetaAgent,4,originalClassic,2028.142857142857,0.026769913979064176
AlphaBetaAgent,4,smallClassic,1383.5714285714287,0.05311502667958151
AlphaBetaAgent,4,testClassic,554.8571428571429,0.05036889423023571
AlphaBetaAgent,4,trappedClassic,-501.0,0.0006020750318254743
AlphaBetaAgent,4,trickyClassic,1694.7142857142858,0.10283998469070355
